2023-05-19 21:33:20,902 - common - INFO - Start training
2023-05-19 21:33:20,931 - common - DEBUG - Worker_2 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_4 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_1 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_6 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_3 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_5 is working on a dataset of size 10000
2023-05-19 21:33:36,075 - common - DEBUG - PS updated model, worker loss: 31.183271408081055 (Worker_4), weight norm: weights norm 20.86810300796567
2023-05-19 21:33:36,662 - common - DEBUG - PS got update from Worker_3, 10/100 (10/600), epoch 1/6
2023-05-19 21:33:36,671 - common - DEBUG - PS updated model, worker loss: 58.328819274902344 (Worker_3), weight norm: weights norm 24.197100605819546
2023-05-19 21:33:36,846 - common - DEBUG - PS got update from Worker_4, 10/100 (10/600), epoch 1/6
2023-05-19 21:33:36,871 - common - DEBUG - PS updated model, worker loss: 118.37997436523438 (Worker_4), weight norm: weights norm 27.75636180674556
2023-05-19 21:33:36,899 - common - DEBUG - PS got update from Worker_2, 10/100 (10/600), epoch 1/6
2023-05-19 21:33:36,903 - common - DEBUG - PS updated model, worker loss: 87.051513671875 (Worker_2), weight norm: weights norm 32.85456549699761
2023-05-19 21:33:37,160 - common - DEBUG - PS got update from Worker_1, 10/100 (10/600), epoch 1/6
2023-05-19 21:33:37,165 - common - DEBUG - PS updated model, worker loss: 127.7904281616211 (Worker_1), weight norm: weights norm 39.853574930679144
2023-05-19 21:33:37,255 - common - DEBUG - PS got update from Worker_6, 10/100 (10/600), epoch 1/6
2023-05-19 21:33:37,265 - common - DEBUG - PS updated model, worker loss: 124.12259674072266 (Worker_6), weight norm: weights norm 48.507182500422005
2023-05-19 21:33:37,560 - common - DEBUG - PS got update from Worker_5, 11/100 (11/600), epoch 1/6
2023-05-19 21:33:37,567 - common - DEBUG - PS updated model, worker loss: 191.65032958984375 (Worker_5), weight norm: weights norm 59.84173952089023
2023-05-19 21:33:38,343 - common - DEBUG - PS got update from Worker_3, 11/100 (11/600), epoch 1/6
2023-05-19 21:33:38,351 - common - DEBUG - PS updated model, worker loss: 111.4908676147461 (Worker_3), weight norm: weights norm 71.52091445870867
2023-05-19 21:33:38,508 - common - DEBUG - PS got update from Worker_4, 11/100 (11/600), epoch 1/6
2023-05-19 21:33:38,521 - common - DEBUG - PS updated model, worker loss: 92.65141296386719 (Worker_4), weight norm: weights norm 83.09795979320326
2023-05-19 21:33:38,563 - common - DEBUG - PS got update from Worker_2, 11/100 (11/600), epoch 1/6
